project_id,lead_id,entry_id,af,excerpt,original_af_tags,entry_created,geoWidget,scaleWidget,matrix2dWidget,dateRangeWidget,matrix1dWidget,multiselectWidget,organigramWidget
3939,117803,757309,2341,"IBC, with its extensive experience in implementing humanitarian and development programs, particularly in the realm of emergency response, has effectively coordinated its efforts with donors, partners, authorities, and local organizations in the region. This collaborative approach enables IBC to efficiently address the urgent needs of the people in Ijoukak, Tinzart and Taroudant. The organization has been actively providing crucial emergency assistance, such as hot soup, hot meals, emergency supplies, and essential hygiene items. In recent days, IBC, with the generous support of partners like IDRF Canada, Action Medeor and Islamic Help UK has been diligently working to distribute food kits, cooking ovens, tents, and blankets to hundreds of survivors affected by the earthquake.","{'geoWidget': [60875, 60909, 60935], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['food', 'wash', 'shelter', 'cross', 'logistics', 'food', 'wash', 'shelter', 'cross', 'logistics', 'food', 'wash', 'shelter', 'cross', 'logistics', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->government and local authorities', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement']}",2023-09-19 05:06:13.272603+00:00,"[60875, 60909, 60935]",['usually reliable'],"[['food', 'capacities & response->government and local authorities'], ['wash', 'capacities & response->government and local authorities'], ['shelter', 'capacities & response->government and local authorities'], ['cross', 'capacities & response->government and local authorities'], ['logistics', 'capacities & response->government and local authorities'], ['food', 'capacities & response->international actors'], ['wash', 'capacities & response->international actors'], ['shelter', 'capacities & response->international actors'], ['cross', 'capacities & response->international actors'], ['logistics', 'capacities & response->international actors'], ['food', 'capacities & response->rcrc movement'], ['wash', 'capacities & response->rcrc movement'], ['shelter', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->rcrc movement'], ['logistics', 'capacities & response->rcrc movement']]",,,,
3939,117803,757335,2341,"On 13 September, the first place where IBC started its emergency response was a small village called Tajgalt in ijoukak. With IDRF and Islamic Help UK’s support IBC was able to reach 200 beneficiaries. On 14 September, after 3 hours of driving and 2 hours of walking in the mountains, IBC and its donor IDRF was the first to reach a small village called Ijoukak which was severally affected by the earthquake. IBC with IDRF was able to provide support to 150 individuals affected by the earthquake in Ijoukak by distributing food packages including: sugar, rice, oil, tea, salt, flour, cookies for kids etc.","{'geoWidget': [60875, 60909], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['food', 'food', 'capacities & response->rcrc movement', 'capacities & response->international actors'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 05:15:13.772594+00:00,"[60875, 60909]",['usually reliable'],"[['food', 'capacities & response->rcrc movement'], ['food', 'capacities & response->international actors']]",['17-09-2023'],,,
3939,117803,757344,2341,"Since Tuesday, 12 September, following the completion of the needs assessment and field visits, IBC's staff have been operating in the region. They successfully reached a total of 400 individuals in Taroudant/, in ijoukak/Tajgalt and Azgour/ Tnirte and distributed the following items: • Food packages • Blankets • Clothing for men and women • Peds for women • Diapers for babies • Baby foods • Gaz cylinders • Cooking stoves • Cooking pots • Hygiene kits for women and babies","{'geoWidget': [60913, 60875, 60909, 60935], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['food', 'wash', 'cross', 'logistics', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 05:21:13.167339+00:00,"[60913, 60875, 60909, 60935]",['usually reliable'],"[['food', 'capacities & response->rcrc movement'], ['wash', 'capacities & response->rcrc movement'], ['cross', 'capacities & response->rcrc movement'], ['logistics', 'capacities & response->rcrc movement']]",['17-09-2023'],,,
3939,117803,757363,2341,"For earthquake survivors, IBC is working tirelessly to provide food, water, shelter, warmth, and essential needs. Headquarters staff, in concert with global partners, are mobilizing flows of vitallyimportant medical supplies, food, hygiene kits, and basic equipment to fulfill the needs of the earthquake victims. Personnel on the ground continue to operate crucial, lifesaving operations while plans to expand and intensify activities are finalized.","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['cross', 'food', 'shelter', 'wash', 'health', 'food', 'health', 'wash', 'cross', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->rcrc movement', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->international actors', 'capacities & response->international actors'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 05:27:13.299004+00:00,[60875],['usually reliable'],"[['cross', 'capacities & response->rcrc movement'], ['food', 'capacities & response->rcrc movement'], ['shelter', 'capacities & response->rcrc movement'], ['wash', 'capacities & response->rcrc movement'], ['health', 'capacities & response->rcrc movement'], ['food', 'capacities & response->international actors'], ['health', 'capacities & response->international actors'], ['wash', 'capacities & response->international actors'], ['cross', 'capacities & response->international actors']]",['17-09-2023'],,,
3939,117803,757390,2341,URGENT NEED,"{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['food', 'health', 'wash', 'shelter', 'cross', 'logistics', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 05:33:13.013360+00:00,[60875],['usually reliable'],"[['food', 'humanitarian conditions->humanitarian conditions'], ['health', 'humanitarian conditions->humanitarian conditions'], ['wash', 'humanitarian conditions->humanitarian conditions'], ['shelter', 'humanitarian conditions->humanitarian conditions'], ['cross', 'humanitarian conditions->humanitarian conditions'], ['logistics', 'humanitarian conditions->humanitarian conditions']]",['17-09-2023'],,,
3939,117803,757416,2341,"Even after 6 days, needs in the region are overwhelming. Medical and general evacuations continue to take place; shelter/tents, thermal clothing, heat, water, power supply, and medical aid are still urgently needed. The damage done to roads and infrastructure has made many areas simply unlivable. As personnel on the ground are tasked with recovering the deceased and evaluating structural damage, the relief efforts to meet the needs of the hundreds of displaced residents must be scaled up immediately, especially for the most vulnerable; women, children, elderly, and persons with disabilities.","{'geoWidget': [60875], 'scaleWidget': ['usually reliable'], 'matrix2dWidget': ['shelter', 'health', 'wash', 'logistics', 'cross', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['17-09-2023']}",2023-09-19 05:39:13.159806+00:00,[60875],['usually reliable'],"[['shelter', 'humanitarian conditions->humanitarian conditions'], ['health', 'humanitarian conditions->humanitarian conditions'], ['wash', 'humanitarian conditions->humanitarian conditions'], ['logistics', 'humanitarian conditions->humanitarian conditions'], ['cross', 'humanitarian conditions->humanitarian conditions']]",['17-09-2023'],,,
3939,117821,758009,2341,"The earthquake just over a week ago maimed a six-century-old mosque in one of Amizmiz's oldest neighbourhoods, taking a bite out of the pinky-brown minaret.","{'matrix2dWidget': ['cross', 'scope & scale->damages & losses']}",2023-09-19 09:48:12.334502+00:00,,,"[['cross', 'scope & scale->damages & losses']]",,,,
3939,117821,758010,2341,"Morocco has also declined offers of help from the former colonial power France, at least until now, though foreign support will surely be needed for a reconstruction job this big.",{'matrix1dWidget': ['humanitarian access->relief to beneficiaries']},2023-09-19 09:48:12.357338+00:00,,,,,['humanitarian access->relief to beneficiaries'],,
3939,117857,757279,2341,"In Amizmiz, the boys made their way through rubble, one week after an earthquake rattled their community’s homes, schools, mosques and cafes.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix2dWidget': ['shelter', 'shelter', 'education', 'cross', 'humanitarian conditions->coping mechanisms', 'scope & scale->damages & losses', 'scope & scale->damages & losses', 'scope & scale->damages & losses'], 'dateRangeWidget': ['18-09-2023'], 'multiselectWidget': ['youth male (12 to 17 years old)', 'children male (5 to 11 years old)']}",2023-09-19 04:54:12.740779+00:00,[60875],['fairly reliable'],"[['shelter', 'humanitarian conditions->coping mechanisms'], ['shelter', 'scope & scale->damages & losses'], ['education', 'scope & scale->damages & losses'], ['cross', 'scope & scale->damages & losses']]",['18-09-2023'],,"['youth male (12 to 17 years old)', 'children male (5 to 11 years old)']",
3939,117857,757280,2341,"The magnitude 6.8 earthquake hit Morocco on September 8, causing mass deaths in mountain villages that have collapsed in on themselves. A magnitude 4.9 aftershock hit 19 minutes later.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['event/shock->shock/driver'], 'dateRangeWidget': ['18-09-2023']}",2023-09-19 04:54:12.806634+00:00,[60875],['fairly reliable'],,['18-09-2023'],['event/shock->shock/driver'],,
3939,117857,757278,2341,"The death toll stands at nearly 3,000 people and injuries number more than 5,600, according to official figures.","{'geoWidget': [60875], 'scaleWidget': ['fairly reliable'], 'matrix1dWidget': ['humanitarian profile->casualties'], 'dateRangeWidget': ['18-09-2023']}",2023-09-19 04:54:12.404956+00:00,[60875],['fairly reliable'],,['18-09-2023'],['humanitarian profile->casualties'],,
3939,117857,757281,2341,"The United Nations reported that roughly 300,000 people were likely affected by the earthquake. UNICEF said that number likely included 100,000 children.","{'geoWidget': [60875], 'scaleWidget': ['severe'], 'matrix2dWidget': ['cross', 'humanitarian conditions->humanitarian conditions'], 'dateRangeWidget': ['18-09-2023'], 'multiselectWidget': ['children (< 18 years)']}",2023-09-19 04:54:12.955617+00:00,[60875],['severe'],"[['cross', 'humanitarian conditions->humanitarian conditions']]",['18-09-2023'],,['children (< 18 years)'],
